Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC572558,29.789812,2.082781909,0.074987521,27.77504682,8.69E-170,4.64E-169
LOC595101,284.8574,-0.660212033,0.024425532,-27.02958705,6.64E-161,3.32E-160
LOC606724,158.63936,-1.298897413,0.03210341,-40.45979634,0,0
LOC613037,2764.1838,-5.992297008,0.063856896,-93.83946618,0,0
LOC619207,54.42554,-0.030082621,0.028674438,-1.049109349,0.294127794,0.310540256
LOC641298,298.27484,-0.777641828,0.03556405,-21.86595264,5.48E-106,1.83E-105
LOC641367,15.050762,-0.701849759,0.027110583,-25.88840517,9.00E-148,4.09E-147
LOC642587,774.81635,-2.099377497,0.082087953,-25.57473319,2.91E-144,1.29E-143
LOC642597,22.331408,-1.949297344,0.096124215,-20.27894161,1.97E-91,5.85E-91
LOC642826,198.35,-0.363652125,0.021896364,-16.60787723,6.11E-62,1.44E-61
LOC642846,472.26108,-0.802684169,0.021914825,-36.62744983,1.05E-293,1.37E-292
LOC642852,720.06415,0.621039692,0.019141397,32.44484737,6.40E-231,5.41E-230
LOC642929,0.07085788,-0.310454754,0.287649374,-1.079281868,0.280462093,0.296665857
LOC643008,224.53505,0.056053709,0.040671918,1.378191936,0.168144036,0.180961275
LOC643387,129.53242,-1.007145039,0.028587036,-35.23083126,6.75E-272,7.63E-271
LOC643486,0.29562783,-0.557828279,0.155456218,-3.588330426,0.000332802,0.000399594
LOC643677,8.419816,-0.177036489,0.034846388,-5.080483258,3.76E-07,4.83E-07
LOC643719,23.072033,-0.098465272,0.032885793,-2.994158324,0.002752031,0.003206765
LOC643763,372.62164,3.956202347,0.074442186,53.14462899,0,0
LOC643837,321.06152,0.100128873,0.013741013,7.286862547,3.17E-13,4.51E-13
LOC643923,0.65677077,1.575209231,0.096351536,16.34856371,4.45E-60,1.03E-59
LOC643955,1.1822548,-0.669454638,0.179178129,-3.736251969,0.000186784,0.000225802
LOC644145,0.20405184,-0.245870026,0.19705484,-1.247723862,0.2121322,0.226482744
LOC644165,83.30897,-0.789207889,0.039497738,-19.98109073,8.04E-89,2.34E-88
LOC644172,106.27996,0.253961255,0.037230137,6.821389252,9.02E-12,1.26E-11
LOC644538,237.23636,0.917789439,0.026057187,35.22212247,9.17E-272,1.04E-270
LOC644669,0.94929755,-0.311153786,0.090944397,-3.421362908,0.000623081,0.000741788
LOC644936,97.00188,-0.559626971,0.030390196,-18.41472093,1.00E-75,2.64E-75
LOC645166,328.07376,0.166301777,0.028145606,5.908622974,3.45E-09,4.59E-09
LOC645323,440.69574,3.461403586,0.082562016,41.92489185,0,0
LOC645332,245.91354,-0.154279265,0.015438914,-9.992882996,1.64E-23,2.67E-23
LOC645431,58.64265,-0.172216746,0.028319193,-6.081273006,1.19E-09,1.60E-09
LOC645676,95.92757,-0.173745994,0.014985848,-11.59400497,4.42E-31,7.87E-31
LOC645752,2.7414188,0.852965945,0.051713347,16.49411611,4.04E-61,9.44E-61
LOC646214,297.104,-0.292346454,0.018605622,-15.71280193,1.24E-55,2.75E-55
LOC646471,167.27806,0.123167966,0.022724185,5.420126808,5.96E-08,7.75E-08
LOC646498,0.13989629,-0.517944186,0.149571244,-3.462859377,0.000534468,0.000637559
LOC646627,33.15693,-3.117976783,0.112824413,-27.63565711,4.15E-168,2.19E-167
LOC646762,782.60345,0.315788299,0.020961177,15.06538971,2.74E-51,5.86E-51
LOC646813,0.040857635,-0.45078892,0.404559108,-1.114272083,0.26516248,0.281124977
LOC646851,161.30402,0.009486268,0.028523412,0.3325783,0.739452626,0.751710991
LOC646982,3.7201812,0.157031904,0.034769958,4.516309899,6.29E-06,7.88E-06
LOC646999,32.769997,1.187038768,0.026926641,44.08417597,0,0
LOC647121,162.56165,-0.329806301,0.031184847,-10.57585135,3.86E-26,6.50E-26
LOC647288,22.434875,-0.245095668,0.026324766,-9.310459504,1.27E-20,2.01E-20
LOC647309,48.853733,-0.060780425,0.083445188,-0.728387415,0.466376465,0.483844194
LOC647859,20.483192,-1.273863441,0.056821761,-22.41858433,2.59E-111,9.02E-111
LOC647946,36.430294,-0.394918351,0.040013577,-9.869608775,5.64E-23,9.15E-23
LOC647979,19078.752,0.311892216,0.012172426,25.62284719,8.49E-145,3.76E-144
LOC648691,3.5892835,-0.694889584,0.082445836,-8.428437645,3.50E-17,5.29E-17
LOC648740,28.68272,0.319404766,0.03314018,9.63799116,5.53E-22,8.85E-22
LOC649330,36.096905,-0.415673691,0.024598241,-16.89851285,4.61E-64,1.10E-63
LOC650293,0.13759585,-0.570690746,0.166580567,-3.425914307,0.000612734,0.000729554
LOC650368,77.25459,-0.385635968,0.024105607,-15.99777039,1.32E-57,3.00E-57
LOC650623,136.38823,0.551093639,0.027023639,20.39302115,1.93E-92,5.76E-92
LOC651250,3348.2456,0.358354887,0.013703747,26.15013862,9.82E-151,4.56E-150
LOC652276,127.2316,-0.314450817,0.017389388,-18.08291458,4.34E-73,1.12E-72
LOC653113,98.3405,-0.285220094,0.020695113,-13.78200236,3.27E-43,6.54E-43
LOC653501,287.91992,0.412773777,0.017226215,23.96195368,6.94E-127,2.72E-126
LOC653544,2.9510665,-4.336427901,0.166427138,-26.05601433,1.15E-149,5.30E-149
LOC653545,0.7182021,-2.654816604,0.308969739,-8.592480978,8.51E-18,1.30E-17
LOC653566,3773.0168,-0.006059486,0.010832389,-0.559385884,0.575898393,0.592247077
LOC653653,260.71945,0.629569457,0.029634902,21.24418891,3.73E-100,1.18E-99
LOC653786,17.818687,-0.46743772,0.036590589,-12.77480733,2.27E-37,4.30E-37
LOC654342,842.2881,0.39515787,0.026470988,14.92796086,2.17E-50,4.61E-50
LOC654433,412.1663,-0.361263847,0.037034032,-9.754915298,1.76E-22,2.83E-22
LOC678655,752.88525,0.255903586,0.016788104,15.24314962,1.83E-52,3.96E-52
LOC723809,68.52361,0.414392404,0.068464428,6.052667244,1.42E-09,1.91E-09
LOC723972,46.834682,-0.845814704,0.027432082,-30.83304849,9.45E-209,6.76E-208
LOC727677,0.5657859,-1.223011338,0.10724302,-11.40411135,3.99E-30,7.02E-30
LOC727896,69.78071,-0.448618513,0.018716004,-23.96978051,5.75E-127,2.25E-126
LOC727924,0.5714113,0.05670407,0.166012254,0.341565569,0.732677852,0.745233233
LOC728024,56.77543,0.174544532,0.017357567,10.05581764,8.66E-24,1.42E-23
LOC728190,393.3889,-0.217421974,0.01415698,-15.3579342,3.13E-53,6.83E-53
LOC728264,642.7921,2.085475071,0.036570912,57.02551489,0,0
LOC728276,0.36481953,-0.197085503,0.099310518,-1.984538066,0.047195889,0.052428717
LOC728323,52.37273,0.306819997,0.022376782,13.71153375,8.66E-43,1.72E-42
LOC728392,1525.8618,1.240342683,0.044420497,27.92275534,1.41E-171,7.65E-171
LOC728410,0.68560094,-1.93590388,0.169152528,-11.44472329,2.50E-30,4.41E-30
LOC728554,903.9992,-1.12058392,0.023757487,-47.16761117,0,0
LOC728606,102.79905,-0.375336755,0.071002377,-5.286256183,1.25E-07,1.62E-07
LOC728613,441.26666,0.003117676,0.019875921,0.156856942,0.875357595,0.882291463
LOC728640,82.56708,-3.83E-05,0.012585908,-0.003041347,0.99757336,0.997671368
LOC728643,270.31625,-0.963365514,0.026293964,-36.63827627,7.03E-294,9.26E-293
LOC728723,45.303032,0.726453235,0.025009435,29.04716719,1.67E-185,9.99E-185
LOC728743,535.8212,-0.419134696,0.019292814,-21.72491233,1.19E-104,3.93E-104
LOC728758,130.59946,-0.402269527,0.017241427,-23.33156829,2.12E-120,7.88E-120
LOC728819,43.844246,0.611023208,0.031241853,19.55784154,3.54E-85,1.00E-84
LOC728855,739.56903,-0.367989792,0.022771808,-16.15988482,9.67E-59,2.21E-58
LOC728875,201.1599,-0.868626808,0.030950933,-28.06464079,2.65E-173,1.45E-172
LOC728989,12.8394985,0.149509879,0.031951682,4.679249043,2.88E-06,3.63E-06
LOC729020,81.736595,-0.209703654,0.018468186,-11.35485941,7.02E-30,1.23E-29
LOC729082,1129.9714,-0.070875534,0.013948061,-5.081389744,3.75E-07,4.81E-07
LOC729121,0.08517306,-0.553037333,0.357645124,-1.546329856,0.122024925,0.132566993
LOC729156,15.271843,-0.610472657,0.042177039,-14.47405211,1.77E-47,3.67E-47
LOC729176,77.37393,-0.15851794,0.017742043,-8.934593452,4.09E-19,6.33E-19
LOC729234,151.60548,-0.019053479,0.026122317,-0.729394673,0.465760275,0.483254176
LOC729375,108.019554,-0.551188142,0.021333094,-25.83723386,3.39E-147,1.53E-146
LOC729467,1.6904919,0.912998954,0.06567528,13.90171394,6.18E-44,1.25E-43
LOC729603,76.588615,-0.171812628,0.020616995,-8.333543612,7.85E-17,1.18E-16
LOC729609,0.5565145,-0.698025777,0.081534983,-8.561058665,1.12E-17,1.70E-17
LOC729668,1.5598401,-0.566554285,0.062886672,-9.009131364,2.08E-19,3.23E-19
LOC729678,1004.42694,0.246302622,0.017018592,14.47256127,1.81E-47,3.75E-47
LOC729799,39.520973,-0.051951865,0.021914241,-2.370689659,0.017754932,0.020067321
LOC729991-MEF2B,137.02838,0.141825531,0.02001875,7.084634757,1.39E-12,1.97E-12
LOC729991,701.672,-0.213734993,0.011932646,-17.91178547,9.54E-72,2.43E-71
LOC730101,445.43393,-0.072470927,0.027180199,-2.666313341,0.007668818,0.008789589
LOC730668,7.0088415,-0.354688795,0.034999056,-10.13423894,3.89E-24,6.42E-24
LOC730811,0.5053717,1.294082862,0.165043068,7.840879806,4.47E-15,6.56E-15
LOC731779,1.3319911,-1.510451868,0.125315661,-12.05317722,1.87E-33,3.40E-33
LOC731789,15.2081995,-1.666507323,0.084070924,-19.82263593,1.90E-87,5.47E-87
LOC732275,0.24139504,-0.446230115,0.162932479,-2.738742569,0.006167464,0.007092776
LOC80054,189.11449,-0.338848253,0.030176187,-11.22899488,2.94E-29,5.11E-29
LOC80154,2031.5944,-0.922625633,0.025321612,-36.43629132,1.13E-290,1.46E-289
LOC81691,276.54947,-0.239975957,0.02093919,-11.46061306,2.08E-30,3.67E-30
LOC84740,614.09845,-1.267945373,0.059626886,-21.2646586,2.41E-100,7.65E-100
LOC84856,197.56044,0.564728446,0.044209151,12.77401708,2.29E-37,4.34E-37
LOC84931,9.704422,-1.267554464,0.090725643,-13.97129222,2.33E-44,4.72E-44
LOC84989,36.60268,0.182091144,0.026698004,6.820402785,9.08E-12,1.26E-11
LOC90110,533.32855,-0.013944004,0.014901116,-0.935769105,0.349392081,0.366720286
LOC90246,116.477554,-0.369275858,0.03858001,-9.571689124,1.05E-21,1.68E-21
LOC90586,18.492027,0.3656677,0.055384405,6.602358505,4.05E-11,5.56E-11
LOC90784,731.8093,-0.125330479,0.014564703,-8.605083088,7.63E-18,1.16E-17
LOC90834,51.223255,-0.338953471,0.024861914,-13.63344219,2.53E-42,5.02E-42
LOC91149,1.7945845,0.710481687,0.057648531,12.32436752,6.70E-35,1.24E-34
LOC91316,816.1293,-0.205454117,0.023685818,-8.674140544,4.17E-18,6.37E-18
LOC91450,11.771709,-0.427553052,0.026418875,-16.18362082,6.58E-59,1.51E-58
LOC91948,2.4030392,-0.730556542,0.059665664,-12.24417021,1.81E-34,3.33E-34
LOC92249,1161.2528,0.350288818,0.016448589,21.29597959,1.24E-100,3.93E-100
LOC92659,229.80693,-0.461929322,0.022387305,-20.63353829,1.37E-94,4.16E-94
LOC92973,115.96076,1.144330826,0.031565571,36.25249916,9.08E-288,1.14E-286
LOC93432,22.060347,-1.145612617,0.110691794,-10.34957133,4.20E-25,7.01E-25
LOC93622,770.3632,-0.048022053,0.014197982,-3.382315374,0.000718776,0.000853966
LOC96610,52214.508,-0.967382235,0.044921041,-21.53516938,7.29E-103,2.37E-102
LOH12CR1,288.01413,-0.250823228,0.012429674,-20.17938889,1.49E-90,4.38E-90
LOH12CR2,77.9251,0.908101611,0.02389256,38.00771459,0,0
LOH3CR2A,70.99349,0.62370787,0.026164573,23.83787688,1.35E-125,5.24E-125
LONP1,5301.131,-0.287576139,0.014905285,-19.2935691,6.08E-83,1.69E-82
LONP2,3250.578,0.185592749,0.015035084,12.34397797,5.25E-35,9.73E-35
LONRF1,1053.3326,0.326170649,0.018287409,17.83580469,3.73E-71,9.46E-71
LONRF2,1535.8984,1.258925755,0.047675692,26.40602978,1.17E-153,5.54E-153
LONRF3,148.29372,0.492384553,0.032525142,15.1385827,9.01E-52,1.94E-51
LOR,17.107128,-3.49117595,0.094250999,-37.04126217,2.48E-300,3.45E-299
LOXHD1,18.835596,0.321276957,0.047914699,6.70518576,2.01E-11,2.78E-11
LOXL1,1520.3077,0.471013974,0.031501425,14.95214803,1.51E-50,3.21E-50
LOXL2,2862.6443,0.737692392,0.030006678,24.58427432,1.86E-133,7.64E-133
LOXL3,520.2711,0.598673606,0.033302554,17.97680772,2.96E-72,7.57E-72
LOXL4,1015.3718,-0.005457229,0.042459632,-0.128527474,0.897731558,0.902430098
LOX,2239.3398,1.268683415,0.036905574,34.37647141,5.67E-259,5.87E-258
LPAL2,18.614862,-0.016278199,0.037810449,-0.430521161,0.666816577,0.681033344
LPAR1,797.3064,0.975632199,0.028957141,33.69228294,7.50E-249,7.24E-248
LPAR2,935.7728,-0.860429405,0.021136571,-40.7080892,0,0
LPAR3,223.38953,-0.707977236,0.061530635,-11.5060934,1.23E-30,2.18E-30
LPAR4,23.994766,1.064160786,0.045285719,23.49881594,4.19E-122,1.58E-121
LPAR5,607.02014,0.022214906,0.031391245,0.707678392,0.479144999,0.496357454
LPAR6,1348.502,0.147121609,0.022101264,6.656705783,2.80E-11,3.86E-11
LPA,46.61266,0.048556553,0.088080859,0.551272476,0.581446904,0.597590868
LPCAT1,6504.697,-0.070339231,0.027127528,-2.592909694,0.009516776,0.010879445
LPCAT2,1804.4087,0.413795966,0.026156665,15.81990535,2.27E-56,5.08E-56
LPCAT3,3762.8047,-0.238114032,0.017001775,-14.00524511,1.45E-44,2.93E-44
LPCAT4,1558.2443,-0.683020789,0.021027607,-32.48209744,1.91E-231,1.62E-230
LPGAT1,4077.3745,0.005898775,0.017687532,0.333499064,0.738757596,0.751045031
LPHN1,2891.1255,0.414082536,0.024871495,16.64888005,3.08E-62,7.27E-62
LPHN2,2379.7375,0.91548256,0.027473511,33.32237206,1.83E-243,1.69E-242
LPHN3,540.1464,2.4238384,0.046623149,51.98787413,0,0
LPIN1,1922.9462,0.226584407,0.01950572,11.61630587,3.41E-31,6.07E-31
LPIN2,3345.0393,0.370628721,0.021805787,16.99680589,8.67E-65,2.09E-64
LPIN3,1077.3635,-0.493688723,0.024742737,-19.95287457,1.42E-88,4.11E-88
LPL,2329.1948,2.49775596,0.04079662,61.22458041,0,0
LPO,33.448524,-2.392472329,0.062322428,-38.38862497,0,0
LPPR1,356.20334,2.23366587,0.066682768,33.49689771,5.35E-246,5.05E-245
LPPR2,1882.7389,0.387193624,0.020408232,18.97242359,2.88E-80,7.87E-80
LPPR3,149.9347,-0.403796279,0.069978204,-5.770314947,7.91E-09,1.05E-08
LPPR4,291.7147,1.881903583,0.0384961,48.88556452,0,0
LPPR5,81.281494,1.912506578,0.075723313,25.25650957,9.61E-141,4.13E-140
LPP,1249.7859,0.949148811,0.030405981,31.21585845,6.49E-214,4.85E-213
LPXN,906.1579,-0.201930057,0.022606644,-8.932332299,4.17E-19,6.46E-19
LQK1,81.695755,-0.206623248,0.025185803,-8.203957241,2.33E-16,3.48E-16
LRAT,173.85316,0.282687567,0.046881282,6.029860015,1.64E-09,2.20E-09
LRBA,3952.3635,0.034740078,0.018637636,1.863974553,0.062325278,0.068796375
LRCH1,1270.5475,0.337498183,0.016208454,20.8223549,2.72E-96,8.36E-96
LRCH2,232.28745,1.52571359,0.035072368,43.50187045,0,0
LRCH3,691.45825,0.181719254,0.014771691,12.30185889,8.85E-35,1.64E-34
LRCH4,2582.8794,-0.346459728,0.014495855,-23.90060719,3.02E-126,1.18E-125
LRDD,952.2466,-0.49600321,0.017609224,-28.16723906,1.47E-174,8.12E-174
LRFN1,276.14685,-0.024557469,0.030177614,-0.81376445,0.415779905,0.433339975
LRFN2,34.93311,0.177186578,0.058804443,3.013149514,0.002585515,0.003015842
LRFN3,683.764,-0.079638455,0.016887659,-4.71577829,2.41E-06,3.04E-06
LRFN4,1184.833,-0.484261735,0.025632441,-18.89253318,1.31E-79,3.57E-79
LRFN5,93.75174,1.498970691,0.047552407,31.52249872,4.27E-218,3.28E-217
LRG1,2682.5479,-0.542114203,0.048972283,-11.06981686,1.76E-28,3.03E-28
LRGUK,32.492165,-0.341751872,0.036532255,-9.354798136,8.38E-21,1.32E-20
LRIG1,6756.592,0.954523872,0.031109598,30.68261655,9.71E-207,6.83E-206
LRIG2,435.0906,0.131960871,0.015474748,8.527497064,1.50E-17,2.27E-17
LRIG3,1597.6849,0.27519545,0.028670888,9.598427814,8.12E-22,1.30E-21
LRIT1,0.23935784,-0.469358598,0.131681021,-3.564360251,0.000364745,0.000437535
LRIT2,8.904081,0.326746722,0.075918199,4.303931444,1.68E-05,2.08E-05
LRIT3,17.233168,0.280904886,0.030112679,9.328458948,1.07E-20,1.70E-20
LRMP,505.3884,-0.690939698,0.037451685,-18.44882808,5.33E-76,1.41E-75
LRP10,10098.081,0.010337122,0.015157597,0.681976303,0.495253935,0.512471404
LRP11,2720.3464,-0.201637246,0.01983669,-10.16486337,2.85E-24,4.69E-24
LRP12,846.7402,0.336649475,0.021948189,15.33837135,4.24E-53,9.23E-53
LRP1B,276.98428,2.690431535,0.063304463,42.49987139,0,0
LRP1,20370.654,0.93302594,0.022300304,41.83915751,0,0
LRP2BP,165.63783,0.762085473,0.025314976,30.10413623,4.28E-199,2.83E-198
LRP2,3316.0107,1.375815158,0.069946844,19.66943865,3.94E-86,1.13E-85
LRP3,2503.7456,0.116456341,0.024004963,4.85134422,1.23E-06,1.56E-06
LRP4,2354.6658,1.114788047,0.041443838,26.89876501,2.27E-159,1.12E-158
LRP5L,273.48434,-0.370051699,0.024532225,-15.0843107,2.05E-51,4.41E-51
LRP5,5011.741,-0.190951249,0.020534958,-9.298837847,1.42E-20,2.24E-20
LRP6,2171.937,0.515657992,0.017760979,29.0331972,2.51E-185,1.50E-184
LRP8,650.5021,-0.057464674,0.029895002,-1.922216795,0.054578484,0.060428723
LRPAP1,7063.407,-0.102908689,0.015793386,-6.515935796,7.22E-11,9.89E-11
LRPPRC,7682.491,-0.064231524,0.011874637,-5.40913557,6.33E-08,8.24E-08
LRRC10B,159.5975,-0.174378264,0.041270444,-4.225257743,2.39E-05,2.95E-05
LRRC10,0.79862046,1.439557192,0.115818077,12.42946897,1.81E-35,3.37E-35
LRRC14B,12.178953,-0.235255902,0.061548839,-3.822263879,0.000132232,0.000160445
LRRC14,1788.985,-0.155411372,0.012259118,-12.67720629,7.91E-37,1.49E-36
LRRC15,1385.0406,0.926716517,0.056655918,16.35692353,3.88E-60,8.99E-60
LRRC16A,1377.7627,-0.077386657,0.020470495,-3.780399968,0.000156577,0.000189747
LRRC16B,127.98358,0.633102541,0.037720805,16.78390833,3.20E-63,7.62E-63
LRRC17,426.0495,1.476435662,0.036055281,40.94922097,0,0
LRRC18,10.8964815,-0.72221714,0.062560849,-11.54423496,7.89E-31,1.40E-30
LRRC19,226.79295,0.271809004,0.063827468,4.258495768,2.06E-05,2.55E-05
LRRC1,1381.4331,-0.283827974,0.021111468,-13.44425574,3.33E-41,6.53E-41
LRRC20,934.9973,-0.010338536,0.020725323,-0.498835924,0.617894978,0.633420133
LRRC23,604.3599,-0.001292506,0.021866824,-0.059108094,0.952866012,0.954647858
LRRC24,91.89159,0.207816031,0.035684224,5.823750956,5.75E-09,7.63E-09
LRRC25,410.47302,0.063790312,0.027763903,2.297598888,0.021584629,0.02430808
LRRC26,294.3442,-0.986625039,0.072659862,-13.57868028,5.36E-42,1.06E-41
LRRC27,440.13208,0.257453634,0.018151899,14.18328911,1.16E-45,2.38E-45
LRRC28,551.9149,-0.10355879,0.015463636,-6.696923603,2.13E-11,2.94E-11
LRRC29,167.28073,-0.022019127,0.0217496,-1.01239224,0.311350547,0.328060542
LRRC2,231.39288,1.265923874,0.04458076,28.39619345,2.25E-177,1.26E-176
LRRC30,0.31137654,-0.256943205,0.231992774,-1.107548312,0.268056936,0.284001414
LRRC31,131.81906,-0.742624094,0.071536888,-10.38099528,3.03E-25,5.05E-25
LRRC32,2221.6777,1.060559789,0.027351259,38.77553876,0,0
LRRC33,505.74146,-0.259902677,0.029729542,-8.742236196,2.29E-18,3.51E-18
LRRC34,159.52438,0.48768159,0.024448782,19.94707063,1.59E-88,4.62E-88
LRRC36,59.237953,0.03357072,0.042691733,0.786351768,0.431661432,0.449248292
LRRC37A2,349.0221,-0.464637009,0.022526396,-20.62633551,1.59E-94,4.83E-94
LRRC37A3,316.5939,0.039354626,0.023846951,1.650300125,0.098881567,0.108006321
LRRC37A4,608.2473,-0.178177286,0.027480122,-6.483860782,8.94E-11,1.22E-10
LRRC37A,802.62024,-0.265917271,0.017862749,-14.88669332,4.02E-50,8.54E-50
LRRC37B2,991.8849,0.308872367,0.012067168,25.59609368,1.69E-144,7.45E-144
LRRC37B,324.48486,0.232629677,0.017654909,13.17648674,1.20E-39,2.32E-39
LRRC39,48.59948,-0.429019217,0.041210385,-10.41046372,2.22E-25,3.71E-25
LRRC3B,46.002872,2.091435433,0.067661894,30.91009316,8.74E-210,6.28E-209
LRRC3,144.43704,0.099305424,0.029447226,3.372318454,0.000745382,0.000885111
LRRC40,717.87067,0.334457527,0.013005673,25.71628074,7.69E-146,3.44E-145
LRRC41,4560.3096,0.039710001,0.011046919,3.594667522,0.000324806,0.000390108
LRRC42,1405.277,-0.132477087,0.012975797,-10.20955331,1.80E-24,2.97E-24
LRRC43,47.741756,-0.117626087,0.03798956,-3.09627398,0.001959692,0.002295459
LRRC45,1119.7307,-0.701013331,0.016781953,-41.77185524,0,0
LRRC46,185.62556,-0.929960853,0.03750073,-24.79847304,9.31E-136,3.88E-135
LRRC47,2909.099,-0.039600738,0.00892983,-4.43465735,9.22E-06,1.15E-05
LRRC48,190.04982,0.215270372,0.035224197,6.111434483,9.87E-10,1.33E-09
LRRC49,314.8243,0.655883141,0.025232623,25.99345814,5.87E-149,2.69E-148
LRRC4B,600.4832,1.687297976,0.047416998,35.58424298,2.46E-277,2.87E-276
LRRC4C,195.77286,1.849472773,0.047759576,38.72464798,0,0
LRRC4,527.89825,0.375008493,0.040416376,9.278627372,1.72E-20,2.70E-20
LRRC50,84.47477,-0.698271789,0.048529603,-14.38857418,6.10E-47,1.26E-46
LRRC52,6.4570985,0.577249589,0.080316757,7.18716257,6.62E-13,9.38E-13
LRRC55,205.07814,1.871344111,0.050849501,36.80162174,1.74E-296,2.34E-295
LRRC56,238.90695,-0.71121987,0.025371469,-28.03227011,6.57E-173,3.59E-172
LRRC57,697.40643,-0.025369842,0.010241515,-2.477157063,0.013243361,0.015049207
LRRC58,2764.5525,0.274888004,0.014700351,18.69941824,5.00E-78,1.34E-77
LRRC59,8077.0176,-0.351009428,0.013729931,-25.56527318,3.71E-144,1.63E-143
LRRC61,1008.7805,-0.505745742,0.02470417,-20.47207955,3.82E-93,1.15E-92
LRRC66,75.74415,-0.616689017,0.043702366,-14.11111278,3.24E-45,6.61E-45
LRRC67,5.667148,0.234311076,0.062459915,3.751383212,0.000175862,0.00021275
LRRC69,12.796784,-0.962994324,0.037984423,-25.35234816,8.47E-142,3.67E-141
LRRC6,169.26056,0.053840397,0.030780045,1.749198128,0.080256778,0.088021749
LRRC70,97.95714,0.754041565,0.026585446,28.36294623,5.80E-177,3.24E-176
LRRC7,45.740604,1.651960887,0.061417961,26.89703238,2.38E-159,1.17E-158
LRRC8A,5650.5693,0.407734083,0.019931016,20.45726574,5.18E-93,1.55E-92
LRRC8B,1317.1179,0.083175226,0.018096536,4.596196091,4.30E-06,5.41E-06
LRRC8C,1042.0984,0.365768318,0.022891346,15.97845378,1.81E-57,4.09E-57
LRRC8D,1916.2089,-0.062114777,0.014921106,-4.162880307,3.14E-05,3.87E-05
LRRC8E,655.968,-0.740422646,0.030815116,-24.02790367,1.42E-127,5.60E-127
LRRCC1,885.4223,0.255541932,0.01951824,13.09246832,3.64E-39,7.01E-39
LRRFIP1,6072.4062,0.050827874,0.015116555,3.362397907,0.000772687,0.000917
